,Node,Time,Value
5414,n_23784,15,-1370.375527340922
5415,n_23784,16,-1258.0036329362094
5416,n_23784,17,-1741.5017923876428
5417,n_23784,18,-1806.8280609341834
5418,n_23784,19,-2156.0568257448977
5419,n_23784,20,-2524.980867846874
5420,n_23784,21,-2352.778812659051
5421,n_23784,22,-2419.8786261712025
5422,n_23784,23,-2686.5837076879975
5423,n_23784,24,-2750.0539797262054
5424,n_23785,1,-2178.7851652654695
5425,n_23785,2,-2102.581695813447
5426,n_23785,3,-1613.8890449869618
5427,n_23785,4,-1594.5924969944845
5428,n_23785,5,-1680.8368700710025
5429,n_23785,6,-1933.7395307924703
5430,n_23785,7,-1891.6845758986526
5431,n_23785,8,-1850.3937132579592
5432,n_23785,9,-2039.7076375082772
5433,n_23785,10,-2282.525019302447
5434,n_23785,11,-1988.2892869698853
5435,n_23785,12,-2133.8904201305877
5436,n_23785,13,-1681.7434343075442
5437,n_23785,14,-1365.3422594842066
5438,n_23785,15,-1082.4349516880245
5439,n_23785,16,-1027.4165921099736
5440,n_23785,17,-1427.174813420508
5441,n_23785,18,-1560.1265456035055
5442,n_23785,19,-1819.941866758119
5443,n_23785,20,-2152.965009626864
5444,n_23785,21,-1901.0752390911755
5445,n_23785,22,-1846.4063038027496
5446,n_23785,23,-2104.9730644459505
5447,n_23785,24,-2133.131888975502
5448,n_23786,1,-2888.1082218225665
5449,n_23786,2,-2737.8827041439317
5450,n_23786,3,-2195.236055192243
5451,n_23786,4,-2163.2000907355855
5452,n_23786,5,-2249.6159507407156
5453,n_23786,6,-2548.8266360042353
5454,n_23786,7,-2517.1762906524546
5455,n_23786,8,-2438.55080094416
5456,n_23786,9,-2545.2245765119033
5457,n_23786,10,-2851.737560335775
5458,n_23786,11,-2415.0760510019973
5459,n_23786,12,-2610.9945608842027
5460,n_23786,13,-1981.4267974139002
5461,n_23786,14,-1738.2491284400385
5462,n_23786,15,-1387.7098871909802
5463,n_23786,16,-1269.942800111734
5464,n_23786,17,-1761.3101886027725
5465,n_23786,18,-1820.2624778799109
5466,n_23786,19,-2177.879309967669
5467,n_23786,20,-2550.153726003122
5468,n_23786,21,-2385.4225276412817
5469,n_23786,22,-2463.958086345232
5470,n_23786,23,-2731.4229752963024
5471,n_23786,24,-2798.2089866732513
5472,n_23787,1,-3603.058618426252
5473,n_23787,2,-3413.8369411223957
5474,n_23787,3,-2865.60203383474
5475,n_23787,4,-2837.431914544187
5476,n_23787,5,-2930.6014556902546
5477,n_23787,6,-3233.973527961177
5478,n_23787,7,-3208.6482852194813
5479,n_23787,8,-3127.984370663956
5480,n_23787,9,-3219.6218841798227
5481,n_23787,10,-3497.1493856979523
5482,n_23787,11,-3046.3382416806007
5483,n_23787,12,-3224.885734165107
5484,n_23787,13,-2569.6321309491436
5485,n_23787,14,-2298.3885980461355
5486,n_23787,15,-1944.5807749689916
5487,n_23787,16,-1830.69512362424
5488,n_23787,17,-2324.5011450691954
5489,n_23787,18,-2385.6819434437202
5490,n_23787,19,-2764.7673930161736
5491,n_23787,20,-3168.903451293139
5492,n_23787,21,-3041.1641156748883
5493,n_23787,22,-3145.133147321836
5494,n_23787,23,-3417.7502395792926
5495,n_23787,24,-3488.078728938702
5496,n_23788,1,-2166.10484800787
5497,n_23788,2,-2152.3365243045455
5498,n_23788,3,-1721.028524578811
5499,n_23788,4,-1711.8404013518134
5500,n_23788,5,-1798.705476157934
5501,n_23788,6,-1998.3539867323425
5502,n_23788,7,-1950.7968091104433
5503,n_23788,8,-1943.8056628303564
5504,n_23788,9,-2195.1656446131105
5505,n_23788,10,-2380.2388329459386
5506,n_23788,11,-2255.1462106372574
5507,n_23788,12,-2361.5481312396614
5508,n_23788,13,-2108.2892439477487
5509,n_23788,14,-1717.3124490333662
5510,n_23788,15,-1509.3804942986992
5511,n_23788,16,-1522.3769518592921
5512,n_23788,17,-1821.9697154244316
5513,n_23788,18,-2034.153836748315
5514,n_23788,19,-2180.7527523559224
5515,n_23788,20,-2465.4144230973593
5516,n_23788,21,-2090.277377964083
5517,n_23788,22,-1871.4904604764163
5518,n_23788,23,-2116.817820547463
5519,n_23788,24,-2099.1549331812184
5520,n_23789,1,-2219.5005332837272
5521,n_23789,2,-2200.8973049092424
5522,n_23789,3,-1768.312679077288
5523,n_23789,4,-1758.682789361194
5524,n_23789,5,-1846.460556582971
5525,n_23789,6,-2046.2555710926501
5526,n_23789,7,-1999.6193882595762
5527,n_23789,8,-1991.8231252507517
5528,n_23789,9,-2239.553381538303
5529,n_23789,10,-2429.601271450133
5530,n_23789,11,-2309.240236177648
5531,n_23789,12,-2420.185899705903
5532,n_23789,13,-2164.0328923838206
5533,n_23789,14,-1771.537771527128
5534,n_23789,15,-1562.7850955101928
5535,n_23789,16,-1575.716355858615
5536,n_23789,17,-1876.3604067672059
5537,n_23789,18,-2089.719144458654
5538,n_23789,19,-2238.366236179467
5539,n_23789,20,-2525.1702474004605
5540,n_23789,21,-2138.7483916115534
5541,n_23789,22,-1909.511839313575
5542,n_23789,23,-2155.4730665528978
5543,n_23789,24,-2138.089125530314
5544,n_23790,1,-2236.39293157019
5545,n_23790,2,-2216.118979951556
5546,n_23790,3,-1783.1031927443241
5547,n_23790,4,-1773.1959072674547
5548,n_23790,5,-1861.2813909570766
5549,n_23790,6,-2061.0240799628777
5550,n_23790,7,-2014.743119395712
5551,n_23790,8,-2006.5824881088442
5552,n_23790,9,-2252.7530898437585
5553,n_23790,10,-2445.367948360157
5554,n_23790,11,-2327.4902795182825
5555,n_23790,12,-2441.0113877207727
5556,n_23790,13,-2184.1706358775823
5557,n_23790,14,-1791.4089268994169
5558,n_23790,15,-1582.4385897347488
5559,n_23790,16,-1595.3223651835672
5560,n_23790,17,-1896.2939275546933
5561,n_23790,18,-2109.8929521870236
5562,n_23790,19,-2258.964645669509
5563,n_23790,20,-2546.144668886681
5564,n_23790,21,-2154.072030820306
5565,n_23790,22,-1919.7511486501062
5566,n_23790,23,-2165.864973454907
5567,n_23790,24,-2149.7106053850293
5568,n_23792,1,-2859.232199720144
5569,n_23792,2,-2756.9209750743557
5570,n_23792,3,-2378.400722296274
5571,n_23792,4,-2375.9476199086457
5572,n_23792,5,-2429.9474146118314
5573,n_23792,6,-2609.828484893561
5574,n_23792,7,-2590.6669253107175
5575,n_23792,8,-2577.1358226187413
5576,n_23792,9,-2658.814419821962
5577,n_23792,10,-2656.9216762772
5578,n_23792,11,-2439.8579541455324
5579,n_23792,12,-2394.6787659897764
5580,n_23792,13,-2243.6201156534867
5581,n_23792,14,-1922.2544487478197
5582,n_23792,15,-1756.135885401035
5583,n_23792,16,-1777.4387338910187
5584,n_23792,17,-2025.6182172220945
5585,n_23792,18,-2241.0264056600085
5586,n_23792,19,-2283.6047055439476
5587,n_23792,20,-2468.3392614805334
5588,n_23792,21,-2452.841625952008
5589,n_23792,22,-2572.747846445893
5590,n_23792,23,-2752.4559883777033
5591,n_23792,24,-2750.0643813740808
5592,n_23793,1,-2947.2189513487447
5593,n_23793,2,-2866.513038341102
5594,n_23793,3,-2454.201450698168
5595,n_23793,4,-2453.4860912230906
5596,n_23793,5,-2510.641335332947
5597,n_23793,6,-2699.1544864747557
5598,n_23793,7,-2674.1703606355054
5599,n_23793,8,-2660.606141417172
5600,n_23793,9,-2750.5787467501596
5601,n_23793,10,-2757.161037603638
5602,n_23793,11,-2527.614595973103
5603,n_23793,12,-2480.527043062466
5604,n_23793,13,-2331.369747524478
5605,n_23793,14,-2014.661841883159
5606,n_23793,15,-1843.3274676143442
5607,n_23793,16,-1864.02189980212
5608,n_23793,17,-2118.4648322128623
5609,n_23793,18,-2339.7648789836667
5610,n_23793,19,-2362.834388197986
5611,n_23793,20,-2560.544884120255
5612,n_23793,21,-2540.658058642416
5613,n_23793,22,-2656.055817699
5614,n_23793,23,-2842.8035231757453
5615,n_23793,24,-2839.8069871415314
5616,n_23842,1,-3843.875043283373
5617,n_23842,2,-3637.6279271966623
5618,n_23842,3,-3177.33749155033
5619,n_23842,4,-3156.87244652535
5620,n_23842,5,-3239.9095575136066
5621,n_23842,6,-3504.269157416597
5622,n_23842,7,-3492.7660727084976
5623,n_23842,8,-3405.083459461836
5624,n_23842,9,-3468.999145583203
5625,n_23842,10,-3569.9388878586215
5626,n_23842,11,-3227.8917439143465
5627,n_23842,12,-3228.5579676220186
5628,n_23842,13,-2789.2003670019094
5629,n_23842,14,-2470.159523998269
5630,n_23842,15,-2230.718502613462
5631,n_23842,16,-2162.9087115586676
5632,n_23842,17,-2528.9190776805945
5633,n_23842,18,-2723.2134849210734
5634,n_23842,19,-2953.9145403321113
5635,n_23842,20,-3285.703053057653
5636,n_23842,21,-3261.539412164277
5637,n_23842,22,-3433.887902473585
5638,n_23842,23,-3655.9010257815316
5639,n_23842,24,-3656.664995569258
5640,n_23843,1,-3748.1403112146218
5641,n_23843,2,-3546.851932482909
5642,n_23843,3,-3089.360650996682
5643,n_23843,4,-3068.543070616263
5644,n_23843,5,-3150.419116064228
5645,n_23843,6,-3413.30609288059
5646,n_23843,7,-3401.2542946239237
5647,n_23843,8,-3313.689267004524
5648,n_23843,9,-3379.028071141634
5649,n_23843,10,-3479.865518998087
5650,n_23843,11,-3142.2736496750217
5651,n_23843,12,-3144.387369205949
5652,n_23843,13,-2713.5439179281857
5653,n_23843,14,-2397.250588281159
5654,n_23843,15,-2160.9009033324414
5655,n_23843,16,-2093.623089609058
5656,n_23843,17,-2456.345721220567
5657,n_23843,18,-2650.236446389081
5658,n_23843,19,-2874.562182259338
5659,n_23843,20,-3200.3059721208997
5660,n_23843,21,-3173.45863899309
5661,n_23843,22,-3343.896508594117
5662,n_23843,23,-3564.0331707113614
5663,n_23843,24,-3565.3326573222967
5664,n_23844,1,-3718.23285540066
5665,n_23844,2,-3518.49369151957
5666,n_23844,3,-3061.874585799202
5667,n_23844,4,-3040.9467101412774
5668,n_23844,5,-3122.4603526379738
5669,n_23844,6,-3384.888307523624
5670,n_23844,7,-3372.6647932168503
5671,n_23844,8,-3285.1366604756886
5672,n_23844,9,-3350.9206245151377
5673,n_23844,10,-3451.730356532776
5674,n_23844,11,-3115.5274345526623
5675,n_23844,12,-3118.0975290431566
5676,n_23844,13,-2689.908200479054
5677,n_23844,14,-2374.4741723409047
5678,n_23844,15,-2139.0872894243407
5679,n_23844,16,-2071.9745279867125
5680,n_23844,17,-2433.673336839978
5681,n_23844,18,-2627.4347842449224
5682,n_23844,19,-2849.772818177007
5683,n_23844,20,-3173.630340890317
5684,n_23844,21,-3145.9423024712664
5685,n_23844,22,-3315.781771119333
5686,n_23844,23,-3535.3335549284047
5687,n_23844,24,-3536.793210816301
5688,n_23845,1,-3682.830908218317
5689,n_23845,2,-3484.9255754279425
5690,n_23845,3,-3029.3388785018474
5691,n_23845,4,-3008.2804445104757
5692,n_23845,5,-3089.3651046751625
5693,n_23845,6,-3351.249707754238
5694,n_23845,7,-3338.822930335614
5695,n_23845,8,-3251.3384706684446
5696,n_23845,9,-3317.6493778035656
5697,n_23845,10,-3418.4263021270986
5698,n_23845,11,-3083.867499953768
5699,n_23845,12,-3086.9778129875717
5700,n_23845,13,-2661.930213118447
5701,n_23845,14,-2347.513354304904
5702,n_23845,15,-2113.2661559840926
5703,n_23845,16,-2046.3487696508867
5704,n_23845,17,-2406.8356626716295
5705,n_23845,18,-2600.444081862265
5706,n_23845,19,-2820.4292403285403
5707,n_23845,20,-3142.0539576046513
5708,n_23845,21,-3113.3707625095685
5709,n_23845,22,-3282.5018941107674
5710,n_23845,23,-3501.3613478499456
5711,n_23845,24,-3503.0105987444676
5712,n_23846,1,-3008.204352475955
5713,n_23846,2,-2891.7648900711088
5714,n_23846,3,-2509.927741037064
5715,n_23846,4,-2502.81915054846
5716,n_23846,5,-2563.598766533729
5717,n_23846,6,-2741.4083381252053
5718,n_23846,7,-2731.0776748355383
5719,n_23846,8,-2712.8156543378714
5720,n_23846,9,-2786.9886649776554
5721,n_23846,10,-2769.3463915947195
5722,n_23846,11,-2547.1945979975258
5723,n_23846,12,-2486.880866715916
5724,n_23846,13,-2318.227782661664
5725,n_23846,14,-1987.588598765616
5726,n_23846,15,-1820.3978978092478
5727,n_23846,16,-1844.8069780025705
5728,n_23846,17,-2096.073215426854
5729,n_23846,18,-2315.854387614665
5730,n_23846,19,-2367.990493718009
5731,n_23846,20,-2567.67819520405
5732,n_23846,21,-2569.3950277270033
5733,n_23846,22,-2706.1557686454607
5734,n_23846,23,-2883.1257476056303
5735,n_23846,24,-2886.624700734797
5736,n_23847,1,-2996.5852174654374
5737,n_23847,2,-2876.620777285079
5738,n_23847,3,-2459.669994659151
5739,n_23847,4,-2436.6008773655194
5740,n_23847,5,-2519.0409046964
5741,n_23847,6,-2697.6302784507425
5742,n_23847,7,-2704.275568687655
5743,n_23847,8,-2671.297353942954
5744,n_23847,9,-2749.31145877789
5745,n_23847,10,-2702.38589818533
5746,n_23847,11,-2466.2648782381984
5747,n_23847,12,-2384.041733122783
5748,n_23847,13,-2183.4000304504298
5749,n_23847,14,-1830.385792256151
5750,n_23847,15,-1657.6778858845232
5751,n_23847,16,-1690.192281758983
5752,n_23847,17,-1956.32526627395
5753,n_23847,18,-2185.1152063254062
5754,n_23847,19,-2242.3009169042975
5755,n_23847,20,-2475.3656226367925
5756,n_23847,21,-2498.0258799627377
5757,n_23847,22,-2665.712140593709
5758,n_23847,23,-2840.0716042276263
5759,n_23847,24,-2854.8451042296206
5760,n_23848,1,-2723.346545982326
5761,n_23848,2,-2610.0387034698306
5762,n_23848,3,-2261.197089052347
5763,n_23848,4,-2254.201285063122
5764,n_23848,5,-2305.157371694993
5765,n_23848,6,-2471.8507549921574
5766,n_23848,7,-2462.312983879693
5767,n_23848,8,-2447.5199087683163
5768,n_23848,9,-2512.5409097505403
5769,n_23848,10,-2501.860128442071
5770,n_23848,11,-2297.6520361533353
5771,n_23848,12,-2249.6242777425728
5772,n_23848,13,-2099.9584150490514
5773,n_23848,14,-1790.095207591277
5774,n_23848,15,-1633.176480209707
5775,n_23848,16,-1656.2114170407117
5776,n_23848,17,-1893.7680457376684
5777,n_23848,18,-2098.880400618494
5778,n_23848,19,-2144.18905024196
5779,n_23848,20,-2317.679207046467
5780,n_23848,21,-2312.976492313692
5781,n_23848,22,-2442.3559060093294
5782,n_23848,23,-2608.3214427392736
5783,n_23848,24,-2609.373845549778
5784,n_23849,1,-1879.6475273466458
5785,n_23849,2,-1760.9438400948534
5786,n_23849,3,-1562.0142085966172
5787,n_23849,4,-1556.1511156270763
5788,n_23849,5,-1564.5941976622894
5789,n_23849,6,-1677.549552288414
5790,n_23849,7,-1679.690169663031
5791,n_23849,8,-1679.5968849742858
5792,n_23849,9,-1680.6277933438664
5793,n_23849,10,-1687.7292088763852
5794,n_23849,11,-1555.9993492312344
5795,n_23849,12,-1537.8494208592745
5796,n_23849,13,-1455.5039631425648
5797,n_23849,14,-1242.2879696260052
5798,n_23849,15,-1132.348162846325
5799,n_23849,16,-1150.9031703175115
5800,n_23849,17,-1323.9326119958976
5801,n_23849,18,-1468.4270337874532
5802,n_23849,19,-1487.3049584240573
5803,n_23849,20,-1562.5812014825715
5804,n_23849,21,-1558.2731219818372
5805,n_23849,22,-1673.6229650808
5806,n_23849,23,-1785.6763068305622
5807,n_23849,24,-1783.00393251978
5808,n_23850,1,-2733.8942137228787
5809,n_23850,2,-2623.001921462158
5810,n_23850,3,-2270.7265067978633
5811,n_23850,4,-2265.4014504101974
5812,n_23850,5,-2315.7729343816563
5813,n_23850,6,-2485.077284618741
5814,n_23850,7,-2472.562133220276
5815,n_23850,8,-2458.7949303356527
5816,n_23850,9,-2527.736048076274
5817,n_23850,10,-2520.547336496414
5818,n_23850,11,-2315.03089461743
5819,n_23850,12,-2269.6886879517983
5820,n_23850,13,-2121.8695583919834
5821,n_23850,14,-1810.3157294440516
5822,n_23850,15,-1651.8538385852871
5823,n_23850,16,-1674.0802644214177
5824,n_23850,17,-1913.065926779756
5825,n_23850,18,-2119.5375895764487
5826,n_23850,19,-2164.614774624539
5827,n_23850,20,-2337.682611224695
5828,n_23850,21,-2328.7285436323937
5829,n_23850,22,-2454.0272337509527
5830,n_23850,23,-2622.9760923756035
5831,n_23850,24,-2622.49176282259
5832,n_23854,1,-2480.302469844604
5833,n_23854,2,-2371.8691802886483
5834,n_23854,3,-2056.8869033842916
5835,n_23854,4,-2059.63928239592
5836,n_23854,5,-2084.07563351022
5837,n_23854,6,-2249.4442167412094
5838,n_23854,7,-2229.79561367384
5839,n_23854,8,-2227.44783225254
5840,n_23854,9,-2280.1788601771
5841,n_23854,10,-2276.2580491046374
5842,n_23854,11,-2100.2077423603187
5843,n_23854,12,-2090.235750824912
5844,n_23854,13,-2049.2925468991384
5845,n_23854,14,-1748.2903027107652
5846,n_23854,15,-1600.1957053257695
5847,n_23854,16,-1619.4599956884372
5848,n_23854,17,-1837.236661871574
5849,n_23854,18,-2037.604001883812
5850,n_23854,19,-2054.5069700098134
5851,n_23854,20,-2117.0756093542886
5852,n_23854,21,-2104.3130058748643
5853,n_23854,22,-2222.002558468045
5854,n_23854,23,-2383.758879403073
5855,n_23854,24,-2381.9159164743214
5856,n_23857,1,-3036.7981252483287
5857,n_23857,2,-2914.152431541136
5858,n_23857,3,-2495.5479165511165
5859,n_23857,4,-2471.9010527823725
5860,n_23857,5,-2555.7191796788857
5861,n_23857,6,-2734.5194025055075
5862,n_23857,7,-2742.403873805999
5863,n_23857,8,-2708.6454105483795
5864,n_23857,9,-2785.8647791190087
5865,n_23857,10,-2736.2365349920474
5866,n_23857,11,-2498.5362336951916
5867,n_23857,12,-2413.404184975059
5868,n_23857,13,-2209.124299676925
5869,n_23857,14,-1853.5839401810551
5870,n_23857,15,-1680.2165117670431
5871,n_23857,16,-1713.2235629616594
5872,n_23857,17,-1980.4134707498556
5873,n_23857,18,-2210.604119455436
5874,n_23857,19,-2269.94495702959
5875,n_23857,20,-2506.4544076304705
5876,n_23857,21,-2532.0905270647163
5877,n_23857,22,-2702.6104665387825
5878,n_23857,23,-2877.1386573591567
5879,n_23857,24,-2892.881335213885
5880,n_23858,1,-2401.82644422939
5881,n_23858,2,-2294.2432975538336
5882,n_23858,3,-1988.3201271097396
5883,n_23858,4,-1991.7095569650774
5884,n_23858,5,-2011.443529747083
5885,n_23858,6,-2174.546155161863
5886,n_23858,7,-2154.6680608469205
5887,n_23858,8,-2154.036614115591
5888,n_23858,9,-2202.6315993037865
5889,n_23858,10,-2198.93022193156
5890,n_23858,11,-2029.5191002866006
5891,n_23858,12,-2025.8099900282132
5892,n_23858,13,-2003.6201928919827
5893,n_23858,14,-1706.7493707586711
5894,n_23858,15,-1561.6362888319443
5895,n_23858,16,-1580.5925783000218
5896,n_23858,17,-1793.4910353912935
5897,n_23858,18,-1991.151693968646
5898,n_23858,19,-2002.274716883915
5899,n_23858,20,-2044.7371183355956
5900,n_23858,21,-2031.7019999533773
5901,n_23858,22,-2148.643271243442
5902,n_23858,23,-2307.4172218343792
5903,n_23858,24,-2305.5978348661474
5904,n_23859,1,-3291.313447776014
5905,n_23859,2,-3095.9975717354555
5906,n_23859,3,-2390.005555631663
5907,n_23859,4,-2330.20877037178
5908,n_23859,5,-2410.6142249314294
5909,n_23859,6,-2810.4409582113294
5910,n_23859,7,-2823.9694141082573
5911,n_23859,8,-2578.7583922249846
5912,n_23859,9,-2570.0411865077886
5913,n_23859,10,-3182.7642545990575
5914,n_23859,11,-2366.8036204796954
5915,n_23859,12,-2852.8343098852797
5916,n_23859,13,-1742.69828791192
5917,n_23859,14,-1838.6683508525741
5918,n_23859,15,-1352.1034813831675
5919,n_23859,16,-993.6033959393263
5920,n_23859,17,-1661.927792048482
5921,n_23859,18,-1627.0313761191874
5922,n_23859,19,-2181.4964464768063
5923,n_23859,20,-2553.8209240555307
5924,n_23859,21,-2420.5070377444767
5925,n_23859,22,-2794.0937396169243
5926,n_23859,23,-3093.4537170741464
5927,n_23859,24,-3187.7127947709664
5928,n_23861,1,-2466.3663297980384
5929,n_23861,2,-2276.6065176456136
5930,n_23861,3,-2005.3479989705722
5931,n_23861,4,-1987.4634296142522
5932,n_23861,5,-2006.3603297418824
5933,n_23861,6,-2196.0212673535416
5934,n_23861,7,-2202.3604236481315
5935,n_23861,8,-2171.3920318774417
5936,n_23861,9,-2201.212754346984
5937,n_23861,10,-2191.9800128065817
5938,n_23861,11,-1965.8661212742509
5939,n_23861,12,-1895.364872559245
5940,n_23861,13,-1669.3642280190172
5941,n_23861,14,-1355.1829239451188
5942,n_23861,15,-1207.313510625883
5943,n_23861,16,-1225.7326613479418
5944,n_23861,17,-1489.0202071610688
5945,n_23861,18,-1690.696149954307
5946,n_23861,19,-1778.755590911243
5947,n_23861,20,-1995.6963802167572
5948,n_23861,21,-2009.9225262172229
5949,n_23861,22,-2171.8935223908916
5950,n_23861,23,-2318.8494415344203
5951,n_23861,24,-2312.3766928616674
5952,n_23900,1,-3093.9911265175324
5953,n_23900,2,-2921.085994268655
5954,n_23900,3,-2243.896345556274
5955,n_23900,4,-2121.2934230037345
5956,n_23900,5,-2170.63590735931
5957,n_23900,6,-2608.759207121264
5958,n_23900,7,-2524.3581949944974
5959,n_23900,8,-2433.9764112187854
5960,n_23900,9,-2344.4877824889973
5961,n_23900,10,-3046.642521876716
5962,n_23900,11,-2252.2559327911276
5963,n_23900,12,-2603.4905071836456
5964,n_23900,13,-1550.8254979873864
5965,n_23900,14,-1652.9655598799493
5966,n_23900,15,-1019.4136798075351
5967,n_23900,16,-727.934149558628
5968,n_23900,17,-1604.063421152573
5969,n_23900,18,-1361.8351726434596
5970,n_23900,19,-1977.04870402754
5971,n_23900,20,-2319.0032703372017
5972,n_23900,21,-2227.639058508636
5973,n_23900,22,-2489.4839051890754
5974,n_23900,23,-2763.686218962282
5975,n_23900,24,-3038.329332781569
5976,n_23901,1,-3029.0927732730615
5977,n_23901,2,-2859.5981072551567
5978,n_23901,3,-2183.284566962023
5979,n_23901,4,-2060.36934073666
5980,n_23901,5,-2109.065107860385
5981,n_23901,6,-2546.6494765899893
5982,n_23901,7,-2461.742698382886
5983,n_23901,8,-2371.5129207895125
5984,n_23901,9,-2283.248632861546
5985,n_23901,10,-2987.235737815501
5986,n_23901,11,-2194.5792555769685
5987,n_23901,12,-2548.6687826569714
5988,n_23901,13,-1499.2235410068051
5989,n_23901,14,-1603.6658058010337
5990,n_23901,15,-970.8960666667409
5991,n_23901,16,-679.2672939932079
5992,n_23901,17,-1554.631007125074
5993,n_23901,18,-1310.7085804786436
5994,n_23901,19,-1923.3684078172953
5995,n_23901,20,-2262.166772797435
5996,n_23901,21,-2167.942080801108
5997,n_23901,22,-2427.808083213309
5998,n_23901,23,-2701.333278490159
5999,n_23901,24,-2975.343493795934
6000,n_23902,1,-3002.2594804249748
6001,n_23902,2,-2834.1749278313555
6002,n_23902,3,-2158.223628991279
6003,n_23902,4,-2035.1792756695963
6004,n_23902,5,-2083.6076469041413
6005,n_23902,6,-2520.9691857236944
6006,n_23902,7,-2435.853290202086
6007,n_23902,8,-2345.6863620679283
6008,n_23902,9,-2257.9282980060334
6009,n_23902,10,-2962.673024677419
6010,n_23902,11,-2170.7318836049494
6011,n_23902,12,-2526.001837886888
6012,n_23902,13,-1477.8878621494562
6013,n_23902,14,-1583.2820106443896
6014,n_23902,15,-950.8356605606944
6015,n_23902,16,-659.1451811490836
6016,n_23902,17,-1534.1923615281403
6017,n_23902,18,-1289.5694490323365
6018,n_23902,19,-1901.1734053808555
6019,n_23902,20,-2238.666786947264
6020,n_23902,21,-2143.259382321259
6021,n_23902,22,-2402.307198984581
6022,n_23902,23,-2675.552428468815
6023,n_23902,24,-2949.300961462064
6024,n_23903,1,2.2541533464047602e-13
6025,n_23903,2,2.2541533464047602e-13
6026,n_23903,3,2.2541533464047602e-13
6027,n_23903,4,2.2541533464047602e-13
6028,n_23903,5,2.2541533464047602e-13
6029,n_23903,6,2.2541533464047602e-13
6030,n_23903,7,2.2541533464047602e-13
6031,n_23903,8,2.2541533464047602e-13
6032,n_23903,9,2.2541533464047602e-13
6033,n_23903,10,2.2541533464047602e-13
6034,n_23903,11,2.2541533464047602e-13
6035,n_23903,12,2.2541533464047602e-13
6036,n_23903,13,2.2541533464047602e-13
6037,n_23903,14,2.2541533464047602e-13
6038,n_23903,15,2.2541533464047602e-13
6039,n_23903,16,2.2541533464047602e-13
6040,n_23903,17,2.2541533464047602e-13
6041,n_23903,18,2.2541533464047602e-13
6042,n_23903,19,2.2541533464047602e-13
6043,n_23903,20,2.2541533464047602e-13
6044,n_23903,21,2.2541533464047602e-13
6045,n_23903,22,2.2541533464047602e-13
6046,n_23903,23,2.2541533464047602e-13
6047,n_23903,24,2.2541533464047602e-13
6048,n_24341,1,-2106.125782162901
6049,n_24341,2,-1982.0158856881303
6050,n_24341,3,-1747.1189183453646
6051,n_24341,4,-1752.4432244452416
6052,n_24341,5,-1754.1025957855209
6053,n_24341,6,-1883.4089930208597
6054,n_24341,7,-1881.4439481532931
6055,n_24341,8,-1879.0786977460316
6056,n_24341,9,-1883.849783104518
6057,n_24341,10,-1869.0703632065772
6058,n_24341,11,-1751.019418329906
6059,n_24341,12,-1756.352898552528
6060,n_24341,13,-1821.2313776778403
6061,n_24341,14,-1558.291400705443
6062,n_24341,15,-1438.3836581638404
6063,n_24341,16,-1457.1357405631456
6064,n_24341,17,-1629.912721760036
6065,n_24341,18,-1807.4157624062975
6066,n_24341,19,-1800.5459489536302
6067,n_24341,20,-1745.5108448589413
6068,n_24341,21,-1755.4398037536778
6069,n_24341,22,-1879.5763568645227
6070,n_24341,23,-2009.7903773111748
6071,n_24341,24,-2013.691713495002
6072,n_25047,1,-7832.538997070468
6073,n_25047,2,-7457.294555238345
6074,n_25047,3,-6976.400483986103
6075,n_25047,4,-6983.77195745264
6076,n_25047,5,-7110.2421243159715
6077,n_25047,6,-7367.441095680989
6078,n_25047,7,-7377.405077208966
6079,n_25047,8,-7327.719349397371
6080,n_25047,9,-7360.708237560923
6081,n_25047,10,-7293.284549903663
6082,n_25047,11,-6954.664412223289
6083,n_25047,12,-6736.948967897149
6084,n_25047,13,-6236.183287769562
6085,n_25047,14,-5705.878904698994
6086,n_25047,15,-5455.559896329222
6087,n_25047,16,-5460.222120083517
6088,n_25047,17,-5813.389317591926
6089,n_25047,18,-6160.098451721261
6090,n_25047,19,-6476.905519234639
6091,n_25047,20,-6980.557768867837
6092,n_25047,21,-7067.8276682875285
6093,n_25047,22,-7243.026190522017
6094,n_25047,23,-7503.261397444562
6095,n_25047,24,-7545.041500620952
6096,n_25052,1,-14523.785641038907
6097,n_25052,2,-13873.911370076674
6098,n_25052,3,-13230.775983966543
6099,n_25052,4,-13276.528623273067
6100,n_25052,5,-13509.137679431837
6101,n_25052,6,-13848.554038195096
6102,n_25052,7,-13827.579392890744
6103,n_25052,8,-13875.6416144539
6104,n_25052,9,-13802.094997550785
6105,n_25052,10,-13346.565035204581
6106,n_25052,11,-12685.819580205101
6107,n_25052,12,-12329.703655734013
6108,n_25052,13,-11468.598476582998
6109,n_25052,14,-10701.979441192836
6110,n_25052,15,-10379.87378727221
6111,n_25052,16,-10528.126704508413
6112,n_25052,17,-10851.470219997727
6113,n_25052,18,-11227.478442800217
6114,n_25052,19,-11735.395975173886
6115,n_25052,20,-12629.394226318125
6116,n_25052,21,-13116.860025432386
6117,n_25052,22,-13634.628167617338
6118,n_25052,23,-13949.491431806531
6119,n_25052,24,-14048.551974399337
6120,n_25970,1,-4654.794275853227
6121,n_25970,2,-4444.30446659731
6122,n_25970,3,-4183.964245685496
6123,n_25970,4,-4200.712589667373
6124,n_25970,5,-4176.206553676299
6125,n_25970,6,-4322.799685178186
