AvalonHydropower,Blewett,Bridgewater,CowansFord,FallsHydro,HawRiverHydro,HighRockHydro,HighShoalsHydroNC,JordanHydroelectricProject,LookoutShoals,MountainIsland,NarrowsNC,OxfordDam,Rhodhiss,TuckertownHydro,Gaston,LockvilleHydropower,RoanokeRapids,RockyMountMill,Tillery,BearCreekDam,CedarCliff,Chatuge,Cheoah,FontanaDam,FranklinNC,HiwasseeDam,IvyRiverHydro,LakeLure,MarshallDam,MetropolitanSewerageDistrict,Mission,Nantahala,QueensCreek,Santeetlah,TennesseeCreek,Thorpe,Tuckasegee,TurnerShoals,Tuxedo,Walters
1.639919403,129.2803129,37.85480621,478.3098258,42.91122437,2.049899253,45.09778357,2.459879104,6.01303781,35.25826716,81.99597013,148.6860258,49.19758208,34.84828731,57.39717909,23.39407245,0.158068057,13.17233809,0.210757409,11.064764,0.698802976,0.496926561,1.024911032,17.08185053,19.77612423,0.077644775,12.85797477,0.09317373,0.279521191,0.388223876,0.18634746,0.139760595,3.354254287,0.108702685,3.494014882,0.838563572,1.677127143,0.232934325,0.419281786,0.388223876,8.385635717
0.873296195,68.84485007,20.15858718,254.7113903,22.85125044,1.091620244,24.01564537,1.309944293,3.20208605,18.7758682,43.66480977,79.17885504,26.19888586,18.55754415,30.56536684,4.386388584,0.029637761,2.469813392,0.039517014,2.074643249,0.689097379,0.490024803,1.010676157,16.84460261,19.50145584,0.076566375,12.67939178,0.091879651,0.275638952,0.382831877,0.183759301,0.137819476,3.307667422,0.107192926,3.445486897,0.826916855,1.653833711,0.229699126,0.413458428,0.382831877,8.269168554
0.65141638,51.35332464,15.03686144,189.9964442,17.04539528,0.814270475,17.91395046,0.97712457,2.388526728,14.00545217,32.57081901,59.06175181,19.54249141,13.84259808,22.79957331,3.899012075,0.026344676,2.195389682,0.035126235,1.844127333,0.698802976,0.496926561,1.024911032,17.08185053,19.77612423,0.077644775,12.85797477,0.09317373,0.279521191,0.388223876,0.18634746,0.139760595,3.354254287,0.108702685,3.494014882,0.838563572,1.677127143,0.232934325,0.419281786,0.388223876,8.385635717
0.648571767,51.12907432,14.97119829,189.1667654,16.97096124,0.810714709,17.8357236,0.972857651,2.37809648,13.944293,32.42858836,58.80384023,19.45715302,13.78215005,22.70001185,4.386388584,0.029637761,2.469813392,0.039517014,2.074643249,0.708508573,0.503828319,1.039145907,17.31909846,20.05079262,0.078723175,13.03655775,0.09446781,0.283403429,0.393615874,0.18893562,0.141701715,3.400841152,0.110212445,3.542542866,0.850210288,1.700420576,0.236169524,0.425105144,0.393615874,8.502102879
0.581723361,45.85919166,13.42811426,169.6693137,15.22176129,0.727154202,15.99739244,0.872585042,2.132985658,12.50705227,29.08616807,52.7429181,17.45170084,12.36162143,20.36031765,4.386388584,0.029637761,2.469813392,0.039517014,2.074643249,0.698802976,0.496926561,1.024911032,17.08185053,19.77612423,0.077644775,12.85797477,0.09317373,0.279521191,0.388223876,0.18634746,0.139760595,3.354254287,0.108702685,3.494014882,0.838563572,1.677127143,0.232934325,0.419281786,0.388223876,8.385635717
1.088064478,85.77574967,25.11615503,317.3521394,28.4710205,1.360080597,29.92177314,1.632096717,3.989569752,23.39338627,54.40322389,98.65117933,32.64193434,23.12137016,38.08225673,4.873765093,0.032930845,2.744237102,0.043907794,2.305159166,0.698802976,0.496926561,1.024911032,17.08185053,19.77612423,0.077644775,12.85797477,0.09317373,0.279521191,0.388223876,0.18634746,0.139760595,3.354254287,0.108702685,3.494014882,0.838563572,1.677127143,0.232934325,0.419281786,0.388223876,8.385635717
2.412231836,190.1642764,55.68235155,703.5676188,63.12006637,3.015289795,66.33637549,3.618347754,8.844850065,51.86298447,120.6115918,218.7090198,72.36695508,51.25992651,84.42811426,33.14160263,0.223929748,18.66081229,0.298572997,15.67508233,0.708508573,0.503828319,1.039145907,17.31909846,20.05079262,0.078723175,13.03655775,0.09446781,0.283403429,0.393615874,0.18893562,0.141701715,3.400841152,0.110212445,3.542542866,0.850210288,1.700420576,0.236169524,0.425105144,0.393615874,8.502102879
3.702263838,291.8617992,85.46059026,1079.826953,96.87590376,4.627829797,101.8122555,5.553395757,13.57496741,79.59867251,185.1131919,335.6719213,111.0679151,78.67310655,129.5792343,34.60373216,0.233809001,19.48408342,0.311745335,16.36663008,0.698802976,0.496926561,1.024911032,17.08185053,19.77612423,0.077644775,12.85797477,0.09317373,0.279521191,0.388223876,0.18634746,0.139760595,3.354254287,0.108702685,3.494014882,0.838563572,1.677127143,0.232934325,0.419281786,0.388223876,8.385635717
3.690885386,290.9647979,85.19793766,1076.508238,96.5781676,4.613606732,101.4993481,5.536328079,13.53324641,79.35403579,184.5442693,334.640275,110.7265616,78.43131445,129.1809885,34.60373216,0.233809001,19.48408342,0.311745335,16.36663008,0.708508573,0.503828319,1.039145907,17.31909846,20.05079262,0.078723175,13.03655775,0.09446781,0.283403429,0.393615874,0.18893562,0.141701715,3.400841152,0.110212445,3.542542866,0.850210288,1.700420576,0.236169524,0.425105144,0.393615874,8.502102879
2.898660661,228.5110821,66.91075027,845.4426929,75.84828731,3.623325827,79.71316819,4.347990992,10.62842243,62.32120422,144.9330331,262.8119,86.95981984,61.59653905,101.4531231,34.60373216,0.233809001,19.48408342,0.311745335,16.36663008,0.698802976,0.496926561,1.024911032,17.08185053,19.77612423,0.077644775,12.85797477,0.09317373,0.279521191,0.388223876,0.18634746,0.139760595,3.354254287,0.108702685,3.494014882,0.838563572,1.677127143,0.232934325,0.419281786,0.388223876,8.385635717
1.139267512,89.81225554,26.29809174,332.2863577,29.81083323,1.42408439,31.32985658,1.708901268,4.177314211,24.49425151,56.96337561,103.2935878,34.17802536,24.20943463,39.87436293,30.70472009,0.207464325,17.28869374,0.2766191,14.52250274,0.708508573,0.503828319,1.039145907,17.31909846,20.05079262,0.078723175,13.03655775,0.09446781,0.283403429,0.393615874,0.18893562,0.141701715,3.400841152,0.110212445,3.542542866,0.850210288,1.700420576,0.236169524,0.425105144,0.393615874,8.502102879
0.300106673,23.65840939,6.927462368,87.53111295,7.852791277,0.375133341,8.252933507,0.450160009,1.100391134,6.452293469,15.00533365,27.20967168,9.00320019,6.377266801,10.50373355,22.90669594,0.154774973,12.89791438,0.20636663,10.83424808,0.698802976,0.496926561,1.024911032,17.08185053,19.77612423,0.077644775,12.85797477,0.09317373,0.279521191,0.388223876,0.18634746,0.139760595,3.354254287,0.108702685,3.494014882,0.838563572,1.677127143,0.232934325,0.419281786,0.388223876,8.385635717
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.698802976,0.496926561,1.024911032,17.08185053,19.77612423,0.077644775,12.85797477,0.09317373,0.279521191,0.388223876,0.18634746,0.139760595,3.354254287,0.108702685,3.494014882,0.838563572,1.677127143,0.232934325,0.419281786,0.388223876,8.385635717
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.698802976,0.496926561,1.024911032,17.08185053,19.77612423,0.077644775,12.85797477,0.09317373,0.279521191,0.388223876,0.18634746,0.139760595,3.354254287,0.108702685,3.494014882,0.838563572,1.677127143,0.232934325,0.419281786,0.388223876,8.385635717
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.698802976,0.496926561,1.024911032,17.08185053,19.77612423,0.077644775,12.85797477,0.09317373,0.279521191,0.388223876,0.18634746,0.139760595,3.354254287,0.108702685,3.494014882,0.838563572,1.677127143,0.232934325,0.419281786,0.388223876,8.385635717
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.708508573,0.503828319,1.039145907,17.31909846,20.05079262,0.078723175,13.03655775,0.09446781,0.283403429,0.393615874,0.18893562,0.141701715,3.400841152,0.110212445,3.542542866,0.850210288,1.700420576,0.236169524,0.425105144,0.393615874,8.502102879
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.24259056,0.197585071,16.46542261,0.263446762,13.83095499,0.698802976,0.496926561,1.024911032,17.08185053,19.77612423,0.077644775,12.85797477,0.09317373,0.279521191,0.388223876,0.18634746,0.139760595,3.354254287,0.108702685,3.494014882,0.838563572,1.677127143,0.232934325,0.419281786,0.388223876,8.385635717
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.1920966,0.210757409,17.56311745,0.281009879,14.75301866,0.698802976,0.496926561,1.024911032,17.08185053,19.77612423,0.077644775,12.85797477,0.09317373,0.279521191,0.388223876,0.18634746,0.139760595,3.354254287,0.108702685,3.494014882,0.838563572,1.677127143,0.232934325,0.419281786,0.388223876,8.385635717
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.70472009,0.207464325,17.28869374,0.2766191,14.52250274,0.708508573,0.503828319,1.039145907,17.31909846,20.05079262,0.078723175,13.03655775,0.09446781,0.283403429,0.393615874,0.18893562,0.141701715,3.400841152,0.110212445,3.542542866,0.850210288,1.700420576,0.236169524,0.425105144,0.393615874,8.502102879
1.00983762,79.60886571,23.3104184,294.5359725,26.42408439,1.262297025,27.77053455,1.51475643,3.70273794,21.71150883,50.491881,91.55861088,30.2951286,21.45904943,35.3443167,30.21734358,0.20417124,17.01427003,0.272228321,14.29198683,0.698802976,0.496926561,1.024911032,17.08185053,19.77612423,0.077644775,12.85797477,0.09317373,0.279521191,0.388223876,0.18634746,0.139760595,3.354254287,0.108702685,3.494014882,0.838563572,1.677127143,0.232934325,0.419281786,0.388223876,8.385635717
2.501837146,197.2281617,57.75074078,729.7025009,65.46473865,3.127296432,68.80052151,3.752755719,9.173402868,53.78949864,125.0918573,226.8332346,75.05511438,53.16403935,87.56430011,30.70472009,0.207464325,17.28869374,0.2766191,14.52250274,0.708508573,0.503828319,1.039145907,17.31909846,20.05079262,0.078723175,13.03655775,0.09446781,0.283403429,0.393615874,0.18893562,0.141701715,3.400841152,0.110212445,3.542542866,0.850210288,1.700420576,0.236169524,0.425105144,0.393615874,8.502102879
2.94417447,232.0990874,67.96136067,858.7175536,77.03923195,3.680218087,80.96479791,4.416261704,10.79530639,63.2997511,147.2087235,266.9384852,88.32523409,62.56370748,103.0461064,30.70472009,0.207464325,17.28869374,0.2766191,14.52250274,0.698802976,0.496926561,1.024911032,17.08185053,19.77612423,0.077644775,12.85797477,0.09317373,0.279521191,0.388223876,0.18634746,0.139760595,3.354254287,0.108702685,3.494014882,0.838563572,1.677127143,0.232934325,0.419281786,0.388223876,8.385635717
2.372407254,187.0247718,54.76306744,691.9521157,62.07798981,2.965509067,65.24119948,3.558610881,8.698826597,51.00675596,118.6203627,215.0982577,71.17221761,50.41365414,83.03425388,30.70472009,0.207464325,17.28869374,0.2766191,14.52250274,0.698802976,0.496926561,1.024911032,17.08185053,19.77612423,0.077644775,12.85797477,0.09317373,0.279521191,0.388223876,0.18634746,0.139760595,3.354254287,0.108702685,3.494014882,0.838563572,1.677127143,0.232934325,0.419281786,0.388223876,8.385635717
1.406661135,110.8917862,32.47042788,410.2761645,36.80763304,1.758326419,38.68318123,2.109991703,5.157757497,30.24321441,70.33305677,127.5372763,42.19983406,29.89154913,49.23313974,13.64654226,0.092206367,7.683863886,0.122941822,6.454445664,0.698802976,0.496926561,1.024911032,17.08185053,19.77612423,0.077644775,12.85797477,0.09317373,0.279521191,0.388223876,0.18634746,0.139760595,3.354254287,0.108702685,3.494014882,0.838563572,1.677127143,0.232934325,0.419281786,0.388223876,8.385635717
0.580301055,45.74706649,13.39528268,169.2544743,15.18454427,0.725376319,15.95827901,0.870451582,2.127770535,12.47647268,29.01505274,52.61396231,17.40903165,12.33139742,20.31053692,0,0,0,0,0,0.698802976,0.496926561,1.024911032,17.08185053,19.77612423,0.077644775,12.85797477,0.09317373,0.279521191,0.388223876,0.18634746,0.139760595,3.354254287,0.108702685,3.494014882,0.838563572,1.677127143,0.232934325,0.419281786,0.388223876,8.385635717
0.502074197,39.58018253,11.58954605,146.4383075,13.13760815,0.627592746,13.80704042,0.753111295,1.840938722,10.79459524,25.10370985,45.52139386,15.06222591,10.66907669,17.57259689,0,0,0,0,0,0.708508573,0.503828319,1.039145907,17.31909846,20.05079262,0.078723175,13.03655775,0.09446781,0.283403429,0.393615874,0.18893562,0.141701715,3.400841152,0.110212445,3.542542866,0.850210288,1.700420576,0.236169524,0.425105144,0.393615874,8.502102879
0.503496503,39.69230769,11.62237762,146.8531469,13.17482517,0.629370629,13.84615385,0.755244755,1.846153846,10.82517483,25.17482517,45.65034965,15.1048951,10.6993007,17.62237762,0,0,0,0,0,0.689097379,0.490024803,1.010676157,16.84460261,19.50145584,0.076566375,12.67939178,0.091879651,0.275638952,0.382831877,0.183759301,0.137819476,3.307667422,0.107192926,3.445486897,0.826916855,1.653833711,0.229699126,0.413458428,0.382831877,8.269168554
0.608747185,47.98956975,14.05191419,177.5512623,15.92888467,0.760933981,16.74054759,0.913120778,2.232073012,13.08806448,30.43735925,55.19307811,18.26241555,12.93587768,21.30615148,0,0,0,0,0,0.698802976,0.496926561,1.024911032,17.08185053,19.77612423,0.077644775,12.85797477,0.09317373,0.279521191,0.388223876,0.18634746,0.139760595,3.354254287,0.108702685,3.494014882,0.838563572,1.677127143,0.232934325,0.419281786,0.388223876,8.385635717
1.069574493,84.31812256,24.68934455,311.9592272,27.98719924,1.336968117,29.41329857,1.60436174,3.921773142,22.99585161,53.47872467,96.97475406,32.0872348,22.72845798,37.43510727,0,0,0,0,0,0.708508573,0.503828319,1.039145907,17.31909846,20.05079262,0.078723175,13.03655775,0.09446781,0.283403429,0.393615874,0.18893562,0.141701715,3.400841152,0.110212445,3.542542866,0.850210288,1.700420576,0.236169524,0.425105144,0.393615874,8.502102879
1.68970013,133.2046936,39.00391134,492.8292047,44.21382008,2.112125163,46.46675359,2.534550196,6.195567145,36.3285528,84.48500652,153.1994785,50.69100391,35.90612777,59.13950456,0,0,0,0,0,0.698802976,0.496926561,1.024911032,17.08185053,19.77612423,0.077644775,12.85797477,0.09317373,0.279521191,0.388223876,0.18634746,0.139760595,3.354254287,0.108702685,3.494014882,0.838563572,1.677127143,0.232934325,0.419281786,0.388223876,8.385635717
2.298447315,181.1942634,53.05582553,670.380467,60.14270475,2.873059144,63.20730117,3.447670973,8.427640156,49.41661728,114.9223658,208.3925566,68.95341946,48.84200545,80.44565604,16.57080132,0.111964874,9.330406147,0.149286498,7.837541164,0.698802976,0.496926561,1.024911032,17.08185053,19.77612423,0.077644775,12.85797477,0.09317373,0.279521191,0.388223876,0.18634746,0.139760595,3.354254287,0.108702685,3.494014882,0.838563572,1.677127143,0.232934325,0.419281786,0.388223876,8.385635717
2.954130615,232.8839635,68.1911817,861.6214294,77.2997511,3.692663269,81.23859192,4.431195923,10.83181226,63.51380823,147.7065308,267.8411758,88.62391845,62.77527557,103.3945715,32.16684962,0.217343578,18.11196487,0.289791438,15.21405049,0.698802976,0.496926561,1.024911032,17.08185053,19.77612423,0.077644775,12.85797477,0.09317373,0.279521191,0.388223876,0.18634746,0.139760595,3.354254287,0.108702685,3.494014882,0.838563572,1.677127143,0.232934325,0.419281786,0.388223876,8.385635717
3.616925447,285.1342894,83.49069574,1054.936589,94.64288254,4.521156809,99.4654498,5.425388171,13.26205997,77.76389712,180.8462724,327.9345739,108.5077634,76.85966576,126.5923907,32.65422613,0.220636663,18.38638858,0.294182217,15.44456641,0.708508573,0.503828319,1.039145907,17.31909846,20.05079262,0.078723175,13.03655775,0.09446781,0.283403429,0.393615874,0.18893562,0.141701715,3.400841152,0.110212445,3.542542866,0.850210288,1.700420576,0.236169524,0.425105144,0.393615874,8.502102879
2.432144127,191.7340287,56.1419936,709.3753704,63.64110466,3.040180159,66.88396349,3.648216191,8.917861799,52.29109873,121.6072064,220.5144009,72.96432381,51.6830627,85.12504445,32.65422613,0.220636663,18.38638858,0.294182217,15.44456641,0.698802976,0.496926561,1.024911032,17.08185053,19.77612423,0.077644775,12.85797477,0.09317373,0.279521191,0.388223876,0.18634746,0.139760595,3.354254287,0.108702685,3.494014882,0.838563572,1.677127143,0.232934325,0.419281786,0.388223876,8.385635717
0.869029276,68.50847458,20.06009245,253.4668721,22.73959938,1.086286595,23.89830508,1.303543914,3.186440678,18.68412943,43.45146379,78.79198767,26.07087827,18.46687211,30.41602465,32.16684962,0.217343578,18.11196487,0.289791438,15.21405049,0.708508573,0.503828319,1.039145907,17.31909846,20.05079262,0.078723175,13.03655775,0.09446781,0.283403429,0.393615874,0.18893562,0.141701715,3.400841152,0.110212445,3.542542866,0.850210288,1.700420576,0.236169524,0.425105144,0.393615874,8.502102879
0.614436411,48.4380704,14.18324049,179.2106199,16.07775276,0.768045514,16.8970013,0.921654617,2.252933507,13.21038284,30.72182055,55.70890127,18.43309233,13.05677373,21.50527439,32.65422613,0.220636663,18.38638858,0.294182217,15.44456641,0.698802976,0.496926561,1.024911032,17.08185053,19.77612423,0.077644775,12.85797477,0.09317373,0.279521191,0.388223876,0.18634746,0.139760595,3.354254287,0.108702685,3.494014882,0.838563572,1.677127143,0.232934325,0.419281786,0.388223876,8.385635717
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.16684962,0.217343578,18.11196487,0.289791438,15.21405049,0.698802976,0.496926561,1.024911032,17.08185053,19.77612423,0.077644775,12.85797477,0.09317373,0.279521191,0.388223876,0.18634746,0.139760595,3.354254287,0.108702685,3.494014882,0.838563572,1.677127143,0.232934325,0.419281786,0.388223876,8.385635717
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.16684962,0.217343578,18.11196487,0.289791438,15.21405049,0.698802976,0.496926561,1.024911032,17.08185053,19.77612423,0.077644775,12.85797477,0.09317373,0.279521191,0.388223876,0.18634746,0.139760595,3.354254287,0.108702685,3.494014882,0.838563572,1.677127143,0.232934325,0.419281786,0.388223876,8.385635717
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.747530187,0.06586169,5.488474204,0.087815587,4.610318332,0.71821417,0.510730077,1.053380783,17.55634638,20.32546102,0.079801574,13.21514073,0.095761889,0.287285668,0.399007872,0.191523779,0.143642834,3.447428017,0.111722204,3.591070851,0.861857004,1.723714008,0.239404723,0.430928502,0.399007872,8.618570042
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.698802976,0.496926561,1.024911032,17.08185053,19.77612423,0.077644775,12.85797477,0.09317373,0.279521191,0.388223876,0.18634746,0.139760595,3.354254287,0.108702685,3.494014882,0.838563572,1.677127143,0.232934325,0.419281786,0.388223876,8.385635717
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.708508573,0.503828319,1.039145907,17.31909846,20.05079262,0.078723175,13.03655775,0.09446781,0.283403429,0.393615874,0.18893562,0.141701715,3.400841152,0.110212445,3.542542866,0.850210288,1.700420576,0.236169524,0.425105144,0.393615874,8.502102879
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.487376509,0.003293085,0.27442371,0.004390779,0.230515917,0.708508573,0.503828319,1.039145907,17.31909846,20.05079262,0.078723175,13.03655775,0.09446781,0.283403429,0.393615874,0.18893562,0.141701715,3.400841152,0.110212445,3.542542866,0.850210288,1.700420576,0.236169524,0.425105144,0.393615874,8.502102879
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.16684962,0.217343578,18.11196487,0.289791438,15.21405049,0.708508573,0.503828319,1.039145907,17.31909846,20.05079262,0.078723175,13.03655775,0.09446781,0.283403429,0.393615874,0.18893562,0.141701715,3.400841152,0.110212445,3.542542866,0.850210288,1.700420576,0.236169524,0.425105144,0.393615874,8.502102879
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.16684962,0.217343578,18.11196487,0.289791438,15.21405049,0.708508573,0.503828319,1.039145907,17.31909846,20.05079262,0.078723175,13.03655775,0.09446781,0.283403429,0.393615874,0.18893562,0.141701715,3.400841152,0.110212445,3.542542866,0.850210288,1.700420576,0.236169524,0.425105144,0.393615874,8.502102879
1.13215598,89.25162973,26.13393386,330.2121607,29.62474813,1.415194975,31.13428944,1.698233969,4.151238592,24.34135356,56.60779898,102.6488088,33.96467939,24.05831457,39.62545929,32.16684962,0.217343578,18.11196487,0.289791438,15.21405049,0.708508573,0.503828319,1.039145907,17.31909846,20.05079262,0.078723175,13.03655775,0.09446781,0.283403429,0.393615874,0.18893562,0.141701715,3.400841152,0.110212445,3.542542866,0.850210288,1.700420576,0.236169524,0.425105144,0.393615874,8.502102879
2.308403461,181.9791395,53.28564656,673.2843428,60.40322389,2.885504326,63.48109518,3.462605191,8.464146023,49.63067441,115.420173,209.2952471,69.25210383,49.05357355,80.79412113,31.1920966,0.210757409,17.56311745,0.281009879,14.75301866,0.708508573,0.503828319,1.039145907,17.31909846,20.05079262,0.078723175,13.03655775,0.09446781,0.283403429,0.393615874,0.18893562,0.141701715,3.400841152,0.110212445,3.542542866,0.850210288,1.700420576,0.236169524,0.425105144,0.393615874,8.502102879
1.625696338,128.1590613,37.52649046,474.1614318,42.53905417,2.032120422,44.70664928,2.438544506,5.960886571,34.95247126,81.28481688,147.3964679,48.77089013,34.54604717,56.89937181,31.67947311,0.214050494,17.83754116,0.285400659,14.98353458,0.708508573,0.503828319,1.039145907,17.31909846,20.05079262,0.078723175,13.03655775,0.09446781,0.283403429,0.393615874,0.18893562,0.141701715,3.400841152,0.110212445,3.542542866,0.850210288,1.700420576,0.236169524,0.425105144,0.393615874,8.502102879
1.004148394,79.16036506,23.17909209,292.8766149,26.27521631,1.255185492,27.61408083,1.506222591,3.681877445,21.58919047,50.2074197,91.04278772,30.12445182,21.33815337,35.14519379,31.67947311,0.214050494,17.83754116,0.285400659,14.98353458,0.698802976,0.496926561,1.024911032,17.08185053,19.77612423,0.077644775,12.85797477,0.09317373,0.279521191,0.388223876,0.18634746,0.139760595,3.354254287,0.108702685,3.494014882,0.838563572,1.677127143,0.232934325,0.419281786,0.388223876,8.385635717
0.553277231,43.6166884,12.77148275,161.3725258,14.47742088,0.691596539,15.21512386,0.829915847,2.028683181,11.89546047,27.66386156,50.1638023,16.59831694,11.75714116,19.36470309,12.18441273,0.082327113,6.860592755,0.109769484,5.762897914,0.71821417,0.510730077,1.053380783,17.55634638,20.32546102,0.079801574,13.21514073,0.095761889,0.287285668,0.399007872,0.191523779,0.143642834,3.447428017,0.111722204,3.591070851,0.861857004,1.723714008,0.239404723,0.430928502,0.399007872,8.618570042
0.436648098,34.42242503,10.07929359,127.3556952,11.42562522,0.545810122,12.00782269,0.654972146,1.601043025,9.3879341,21.83240488,39.58942752,13.09944293,9.278772075,15.28268342,0,0,0,0,0,0.689097379,0.490024803,1.010676157,16.84460261,19.50145584,0.076566375,12.67939178,0.091879651,0.275638952,0.382831877,0.183759301,0.137819476,3.307667422,0.107192926,3.445486897,0.826916855,1.653833711,0.229699126,0.413458428,0.382831877,8.269168554
0.396823515,31.28292047,9.160009482,115.740192,10.38354865,0.496029394,10.91264668,0.595235273,1.455019557,8.531705583,19.84117577,35.9786654,11.90470546,8.432499704,13.88882304,0,0,0,0,0,0.708508573,0.503828319,1.039145907,17.31909846,20.05079262,0.078723175,13.03655775,0.09446781,0.283403429,0.393615874,0.18893562,0.141701715,3.400841152,0.110212445,3.542542866,0.850210288,1.700420576,0.236169524,0.425105144,0.393615874,8.502102879
0.405357355,31.95567145,9.356998933,118.2292284,10.60685078,0.506696693,11.14732725,0.608036032,1.4863103,8.715183122,20.26786773,36.75240014,12.16072064,8.613843783,14.18750741,0,0,0,0,0,0.698802976,0.496926561,1.024911032,17.08185053,19.77612423,0.077644775,12.85797477,0.09317373,0.279521191,0.388223876,0.18634746,0.139760595,3.354254287,0.108702685,3.494014882,0.838563572,1.677127143,0.232934325,0.419281786,0.388223876,8.385635717
0.393978902,31.05867014,9.094346332,114.9105132,10.30911461,0.492473628,10.83441982,0.590968354,1.444589309,8.470546403,19.69894512,35.72075382,11.81936707,8.372051677,13.78926159,0,0,0,0,0,0.71821417,0.510730077,1.053380783,17.55634638,20.32546102,0.079801574,13.21514073,0.095761889,0.287285668,0.399007872,0.191523779,0.143642834,3.447428017,0.111722204,3.591070851,0.861857004,1.723714008,0.239404723,0.430928502,0.399007872,8.618570042
0.605902572,47.76531943,13.98625104,176.7215835,15.85445063,0.757378215,16.66232073,0.908853858,2.221642764,13.0269053,30.2951286,54.93516653,18.17707716,12.87542966,21.20659002,0,0,0,0,0,0.698802976,0.496926561,1.024911032,17.08185053,19.77612423,0.077644775,12.85797477,0.09317373,0.279521191,0.388223876,0.18634746,0.139760595,3.354254287,0.108702685,3.494014882,0.838563572,1.677127143,0.232934325,0.419281786,0.388223876,8.385635717
1.388171151,109.4341591,32.0436174,404.8832523,36.32381178,1.735213939,38.17470665,2.082256726,5.089960887,29.84567974,69.40855754,125.860851,41.64513453,29.49863696,48.58599028,17.54555434,0.118551043,9.879253568,0.158068057,8.298572997,0.708508573,0.503828319,1.039145907,17.31909846,20.05079262,0.078723175,13.03655775,0.09446781,0.283403429,0.393615874,0.18893562,0.141701715,3.400841152,0.110212445,3.542542866,0.850210288,1.700420576,0.236169524,0.425105144,0.393615874,8.502102879
2.831812256,223.2411995,65.36766623,825.9452412,74.09908735,3.539765319,77.87483703,4.247718383,10.3833116,60.88396349,141.5906128,256.7509778,84.95436767,60.17601043,99.11342894,30.70472009,0.207464325,17.28869374,0.2766191,14.52250274,0.698802976,0.496926561,1.024911032,17.08185053,19.77612423,0.077644775,12.85797477,0.09317373,0.279521191,0.388223876,0.18634746,0.139760595,3.354254287,0.108702685,3.494014882,0.838563572,1.677127143,0.232934325,0.419281786,0.388223876,8.385635717
3.417802536,269.4367666,78.89427522,996.8590731,89.4324997,4.272253171,93.98956975,5.126703805,12.53194263,73.48275453,170.8901268,309.8807633,102.5340761,72.6283039,119.6230888,30.21734358,0.20417124,17.01427003,0.272228321,14.29198683,0.698802976,0.496926561,1.024911032,17.08185053,19.77612423,0.077644775,12.85797477,0.09317373,0.279521191,0.388223876,0.18634746,0.139760595,3.354254287,0.108702685,3.494014882,0.838563572,1.677127143,0.232934325,0.419281786,0.388223876,8.385635717
2.912883726,229.6323338,67.23906602,849.5910869,76.22045751,3.641104658,80.10430248,4.36932559,10.68057366,62.62700012,145.6441863,264.1014579,87.38651179,61.89877919,101.9509304,30.70472009,0.207464325,17.28869374,0.2766191,14.52250274,0.698802976,0.496926561,1.024911032,17.08185053,19.77612423,0.077644775,12.85797477,0.09317373,0.279521191,0.388223876,0.18634746,0.139760595,3.354254287,0.108702685,3.494014882,0.838563572,1.677127143,0.232934325,0.419281786,0.388223876,8.385635717
2.144838213,169.0847458,49.51001541,625.577812,56.12326656,2.681047766,58.98305085,3.217257319,7.86440678,46.11402157,107.2419106,194.4653313,64.34514638,45.57781202,75.06933744,30.70472009,0.207464325,17.28869374,0.2766191,14.52250274,0.698802976,0.496926561,1.024911032,17.08185053,19.77612423,0.077644775,12.85797477,0.09317373,0.279521191,0.388223876,0.18634746,0.139760595,3.354254287,0.108702685,3.494014882,0.838563572,1.677127143,0.232934325,0.419281786,0.388223876,8.385635717
1.001303781,78.93611473,23.11342894,292.0469361,26.20078227,1.251629726,27.53585398,1.501955671,3.671447197,21.52803129,50.06518905,90.78487614,30.03911343,21.27770535,35.04563233,30.21734358,0.20417124,17.01427003,0.272228321,14.29198683,0.698802976,0.496926561,1.024911032,17.08185053,19.77612423,0.077644775,12.85797477,0.09317373,0.279521191,0.388223876,0.18634746,0.139760595,3.354254287,0.108702685,3.494014882,0.838563572,1.677127143,0.232934325,0.419281786,0.388223876,8.385635717
